Time,Id,Byte1,Byte2,Byte3,Byte4,Byte5,Byte6,Byte7,Byte8,Label
1010000000.04302,274,00,F2,28,F7,50,7C,81,DD,Benign
1010000000.043021,0C0,00,00,00,00,00,00,00,00,Benign
1010000000.044031,193,00,08,08,03,E8,88,00,00,Benign
1010000000.044033,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1010000000.044034,522,DF,7F,D1,AC,4C,D8,DE,1C,Benign
1010000000.044035,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000000.045039,354,1F,FF,40,00,00,03,D4,80,Benign
1010000000.04504,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.045041,28B,00,00,00,00,00,00,00,00,Benign
1010000000.045042,580,00,00,00,03,A5,88,00,00,Benign
1010000000.046117,434,03,CA,A0,A0,00,00,00,00,Benign
1010000000.046118,3C1,7B,55,1F,BB,6F,F5,69,2E,Benign
1010000000.046119,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.04612,0A7,20,10,FA,24,C1,2B,80,A0,Benign
1010000000.047123,2D2,00,00,18,00,00,00,00,00,Benign
1010000000.047125,498,87,FF,BF,FC,FC,80,00,00,Benign
1010000000.047141,464,00,02,40,00,00,90,1A,93,Benign
1010000000.047142,230,99,00,1A,C2,94,00,16,00,Benign
1010000000.0481,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.048101,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.048102,0F4,9A,0C,01,02,04,B1,02,40,Benign
1010000000.048103,69E,04,40,04,7F,1F,C0,13,E2,Benign
1010000000.048104,125,90,00,40,9F,42,BD,B9,60,Benign
1010000000.050017,00E,20,52,96,02,08,09,75,B8,Benign
1010000000.051142,0D0,4A,77,04,60,F3,00,00,00,Benign
1010000000.05215,033,00,07,98,00,0E,40,07,D0,Benign
1010000000.052151,107,00,00,00,00,00,00,00,00,Benign
1010000000.052166,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.053161,32D,80,00,04,20,AC,01,00,20,Benign
1010000000.054183,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.054184,4FD,11,5E,0A,4E,7D,12,47,88,Benign
1010000000.054201,2E1,00,00,00,00,00,00,00,04,Benign
1010000000.055147,354,1F,FF,40,00,00,03,C5,80,Benign
1010000000.055148,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.055149,162,00,08,00,03,EA,11,F4,CE,Benign
1010000000.05515,0A7,20,10,FA,24,C1,2B,80,A0,Benign
1010000000.057787,125,90,00,40,9F,42,BD,9B,60,Benign
1010000000.058807,66C,00,40,00,00,18,00,00,00,Benign
1010000000.058823,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.060049,00E,20,52,96,02,08,09,75,B2,Benign
1010000000.061113,4E7,00,00,00,14,03,67,00,00,Benign
1010000000.062136,153,00,00,00,04,00,0C,00,04,Benign
1010000000.062137,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.062138,295,00,00,00,00,00,00,00,40,Benign
1010000000.062138,662,4E,E0,00,00,40,00,00,00,Benign
1010000000.063119,684,4C,D5,80,19,41,54,10,1E,Benign
1010000000.06312,636,24,9C,00,00,F0,00,00,00,Benign
1010000000.063121,2D7,10,00,47,20,00,00,00,08,Benign
1010000000.063138,19C,14,EA,20,00,02,00,28,C0,Benign
1010000000.064189,193,00,08,08,03,E8,88,00,00,Benign
1010000000.06419,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1010000000.064191,522,DF,7F,D1,AC,4C,60,DD,5C,Benign
1010000000.064192,0D0,52,77,04,60,F2,00,00,00,Benign
1010000000.065161,354,1F,FF,40,00,00,03,C5,80,Benign
1010000000.065178,585,00,40,00,00,00,02,00,18,Benign
1010000000.065179,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.06518,28B,00,00,00,00,00,00,00,00,Benign
1010000000.066161,033,00,07,90,00,0E,80,07,D0,Benign
1010000000.066177,274,00,F2,2A,F5,50,7C,81,DD,Benign
1010000000.066178,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000000.066179,580,00,00,00,03,9E,08,00,00,Benign
1010000000.067203,434,03,EA,A0,A0,00,00,00,00,Benign
1010000000.06722,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.067221,0C0,00,00,00,00,00,00,00,00,Benign
1010000000.067222,0A7,20,10,FA,24,C1,2B,80,A0,Benign
1010000000.067223,407,40,00,DF,F0,14,C0,BD,E0,Benign
1010000000.068202,03C,00,00,04,00,2A,00,00,00,Benign
1010000000.068203,498,87,FF,BF,FC,FB,80,00,01,Benign
1010000000.068223,3E4,00,D0,00,00,85,00,00,00,Benign
1010000000.068224,69E,04,40,04,7F,20,00,14,02,Benign
1010000000.069208,65C,40,08,A2,75,30,00,00,00,Benign
1010000000.069209,125,90,00,40,9F,42,BD,7D,60,Benign
1010000000.06921,207,04,04,E0,58,2A,DE,B5,18,Benign
1010000000.069211,4C9,01,F9,15,82,0D,02,F6,4B,Benign
1010000000.070245,1D6,02,0B,80,80,30,24,05,80,Benign
1010000000.070262,577,00,00,08,00,00,00,01,1A,Benign
1010000000.070263,230,98,00,1A,C2,94,00,18,00,Benign
1010000000.070264,00E,20,52,96,02,08,09,75,B2,Benign
1010000000.071278,3C1,7B,55,1F,BC,2E,B5,E9,2E,Benign
1010000000.071279,2C1,01,F3,8F,C7,C9,9E,4B,B0,Benign
1010000000.07128,0D0,5A,77,04,60,F1,00,00,00,Benign
1010000000.072228,033,00,07,88,00,0E,C0,07,D0,Benign
1010000000.072229,107,00,00,00,00,00,00,00,00,Benign
1010000000.07223,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.072231,0BA,05,D8,93,84,10,00,06,1E,Benign
1010000000.073248,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.074271,2E1,00,00,00,00,00,00,00,04,Benign
1010000000.075289,354,1F,FF,40,00,00,03,BE,00,Benign
1010000000.07529,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.075292,162,00,08,00,03,EA,11,F4,CE,Benign
1010000000.075293,0A7,20,10,FA,24,D1,2B,80,A0,Benign
1010000000.077804,125,90,00,40,9F,42,BD,5F,60,Benign
1010000000.078825,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.079825,4CB,80,00,00,00,00,00,00,00,Benign
1010000000.079826,280,18,E0,02,70,00,00,00,00,Benign
1010000000.079827,006,08,00,00,64,00,00,00,00,Benign
1010000000.080845,00E,20,52,96,02,08,09,75,B2,Benign
1010000000.081868,153,00,00,00,04,00,0C,00,04,Benign
1010000000.081869,662,4E,E0,00,00,40,00,00,00,Benign
1010000000.08187,19C,18,E6,20,00,02,00,28,C0,Benign
1010000000.081871,0D0,62,77,04,60,F0,00,00,00,Benign
1010000000.082887,033,00,07,80,00,0F,00,07,D0,Benign
1010000000.082888,274,00,F2,2C,F3,50,7C,81,DD,Benign
1010000000.082889,0C0,00,00,00,00,00,00,00,00,Benign
1010000000.08289,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.083902,193,00,08,08,03,E8,88,00,00,Benign
1010000000.083904,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1010000000.083905,522,DF,7F,D1,AC,4B,E8,DC,5C,Benign
1010000000.084902,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000000.084903,354,1F,FF,40,00,00,03,BE,00,Benign
1010000000.084904,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.084905,28B,00,00,00,00,00,00,00,00,Benign
1010000000.085924,580,00,00,00,03,96,88,00,00,Benign
1010000000.085925,434,04,0A,A0,A0,00,00,00,00,Benign
1010000000.085926,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.085927,0A7,20,10,FA,24,D1,2B,80,A0,Benign
1010000000.086944,03D,00,00,01,80,00,00,00,00,Benign
1010000000.086945,498,87,FF,BF,FC,FA,80,00,02,Benign
1010000000.086946,230,97,00,1A,C2,94,00,1A,00,Benign
1010000000.087942,69E,04,40,04,7F,1F,C0,14,02,Benign
1010000000.088963,125,90,00,40,9F,42,BF,21,60,Benign
1010000000.090025,00E,20,52,96,02,08,09,75,AC,Benign
1010000000.091115,295,00,00,00,00,00,00,00,40,Benign
1010000000.092154,0D0,6A,77,04,60,EF,00,00,00,Benign
1010000000.092155,033,00,07,78,00,0F,40,07,D0,Benign
1010000000.092156,107,00,00,00,00,00,00,00,00,Benign
1010000000.092157,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.093212,5B3,04,00,00,00,00,00,04,00,Benign
1010000000.094219,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.09422,2E1,00,00,00,00,00,00,00,04,Benign
1010000000.095222,354,1F,FF,40,00,00,03,AF,00,Benign
1010000000.095224,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.095225,162,00,08,00,03,EA,11,F4,CE,Benign
1010000000.095226,0A7,20,10,FA,24,C1,2B,80,A0,Benign
1010000000.096242,3C1,7B,55,1F,BA,AF,76,A9,2E,Benign
1010000000.096243,55C,10,1B,00,00,41,82,30,00,Benign
1010000000.097805,125,90,00,40,9F,42,BF,03,60,Benign
1010000000.098885,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.099995,00E,20,52,96,02,08,09,75,AC,Benign
1010000000.1011,153,00,00,00,04,00,0C,00,04,Benign
1010000000.102114,662,4E,E0,00,00,40,00,00,00,Benign
1010000000.102119,19C,1C,E2,20,00,02,00,28,C0,Benign
1010000000.10212,0D0,72,77,04,60,EE,00,00,00,Benign
1010000000.102121,033,00,07,70,00,0F,80,07,D0,Benign
1010000000.103095,274,00,F2,2E,F1,50,7C,81,DD,Benign
1010000000.103096,0C0,00,00,00,00,00,00,00,00,Benign
1010000000.103097,30A,40,2D,50,01,D3,2C,32,00,Benign
1010000000.103098,32D,80,00,04,20,AC,01,00,20,Benign
1010000000.104118,193,00,08,08,03,E8,88,00,00,Benign
1010000000.104119,4FD,11,65,0A,4E,87,13,47,88,Benign
1010000000.10412,20E,4E,1F,FF,A0,00,3F,8F,FF,Benign
1010000000.104121,522,DF,7F,D1,A8,CE,F0,DB,9C,Benign
1010000000.105118,354,1F,FF,40,00,00,04,18,00,Benign
1010000000.105119,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.10512,28B,00,00,00,00,00,00,00,00,Benign
1010000000.105121,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000000.106137,580,00,00,00,03,8F,08,00,00,Benign
1010000000.106138,434,04,2A,A0,A0,00,00,00,00,Benign
1010000000.106139,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.10614,0A7,20,10,FA,24,C1,2B,80,A0,Benign
1010000000.107158,2B4,14,E9,95,00,00,00,58,00,Benign
1010000000.107159,1CA,3F,F1,FF,80,00,00,0C,38,Benign
1010000000.10716,498,87,FF,BF,FC,F9,80,00,03,Benign
1010000000.107161,230,96,00,1A,C2,94,00,1C,00,Benign
1010000000.108178,69E,04,40,04,7F,1F,C0,13,E2,Benign
1010000000.108179,125,90,00,40,9F,42,BE,E5,60,Benign
1010000000.109975,00E,20,52,96,02,08,09,75,B2,Benign
1010000000.111074,0D0,7A,77,04,60,ED,00,00,00,Benign
1010000000.112095,033,00,07,68,00,0F,C0,07,D0,Benign
1010000000.112096,577,00,00,08,00,00,00,01,20,Benign
1010000000.112097,107,00,00,00,00,00,00,00,00,Benign
1010000000.112098,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.113146,0BA,05,D8,96,84,10,00,06,1E,Benign
1010000000.114147,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.114148,2E1,00,00,00,00,00,00,00,04,Benign
1010000000.115142,354,1F,FF,40,00,00,04,18,00,Benign
1010000000.115143,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.115144,162,00,08,00,03,EA,11,F4,CE,Benign
1010000000.115145,0A7,20,10,FA,24,D1,2B,80,A0,Benign
1010000000.116173,2A3,00,00,00,03,FE,80,4F,80,Benign
1010000000.117195,26E,01,06,40,82,89,0E,0A,04,Benign
1010000000.118211,125,90,00,40,9F,42,BE,C7,60,Benign
1010000000.119196,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.120218,00E,20,52,96,02,08,09,75,B2,Benign
1010000000.121255,3C1,7B,55,1F,BB,2E,77,29,2E,Benign
1010000000.121256,153,00,00,00,04,00,0C,00,04,Benign
1010000000.122237,295,00,00,00,00,00,00,00,40,Benign
1010000000.122238,662,4E,E0,00,00,40,00,00,00,Benign
1010000000.122239,19C,00,FE,20,00,02,00,28,C0,Benign
1010000000.12224,0D0,02,77,04,60,FC,00,00,00,Benign
1010000000.12333,033,00,07,E0,00,0C,00,07,D0,Benign
1010000000.123331,274,00,F2,20,FF,50,7C,81,DD,Benign
1010000000.123332,0C0,00,00,00,00,00,00,00,00,Benign
1010000000.123333,193,00,08,08,03,E8,88,00,00,Benign
1010000000.124293,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1010000000.124295,522,DF,7F,D1,A8,CE,78,DB,1C,Benign
1010000000.124296,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000000.124297,354,1F,FF,40,00,00,04,10,80,Benign
1010000000.125313,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.125314,28B,00,00,00,00,00,00,00,00,Benign
1010000000.125315,580,00,00,00,03,87,88,00,00,Benign
1010000000.125316,434,04,4A,A0,A0,00,00,00,00,Benign
1010000000.126287,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.126289,6FC,00,00,07,5B,32,B7,58,20,Benign
1010000000.12629,0A7,20,10,FA,24,D1,2B,80,A0,Benign
1010000000.126291,239,00,00,00,7D,00,00,42,20,Benign
1010000000.127293,498,87,FF,BF,FC,F8,80,00,04,Benign
1010000000.127294,230,9C,00,1A,8A,9C,00,1E,00,Benign
1010000000.128299,69E,04,40,04,7F,1F,C0,13,E2,Benign
1010000000.1283,125,90,00,40,9F,42,BE,A9,60,Benign
1010000000.13005,00E,20,52,96,02,08,09,75,BE,Benign
1010000000.13109,0D7,00,00,02,00,80,00,00,00,Benign
1010000000.132111,0D0,0A,77,04,60,FB,00,00,00,Benign
1010000000.132112,033,00,07,D8,00,0C,40,07,D0,Benign
1010000000.133129,107,00,00,00,00,00,00,00,00,Benign
1010000000.13313,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.134126,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.134127,2E1,00,00,00,00,00,00,00,04,Benign
1010000000.135145,354,1F,FF,40,00,00,04,01,80,Benign
1010000000.135146,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.135146,162,00,08,00,03,EA,11,F4,CE,Benign
1010000000.135147,0A7,20,10,FA,24,D1,2B,80,A0,Benign
1010000000.136143,2B4,14,E9,96,00,00,00,58,00,Benign
1010000000.136144,497,00,00,00,00,00,00,00,00,Benign
1010000000.13781,125,90,00,40,9F,42,BE,8B,60,Benign
1010000000.138829,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.139972,00E,20,52,96,02,08,09,75,C4,Benign
1010000000.140997,2E2,18,08,0D,40,40,00,01,18,Benign
1010000000.140998,345,05,02,02,C2,3C,77,40,81,Benign
1010000000.140999,430,00,30,44,8B,E0,80,10,A0,Benign
1010000000.141,130,00,01,50,00,00,00,00,00,Benign
1010000000.142018,153,00,00,00,04,00,0C,00,04,Benign
1010000000.142019,662,4E,E0,00,00,40,00,00,00,Benign
1010000000.14202,19C,04,FA,20,00,02,00,28,C0,Benign
1010000000.142021,0D0,12,77,04,60,FA,00,00,00,Benign
1010000000.142998,033,00,07,D0,00,0C,80,07,D0,Benign
1010000000.142999,274,00,F2,22,FD,50,7C,81,DD,Benign
1010000000.143,0C0,00,00,00,00,00,00,00,00,Benign
1010000000.144069,193,00,08,08,03,E8,88,00,00,Benign
1010000000.14407,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1010000000.144071,522,DF,7F,D1,A8,D5,80,DA,9C,Benign
1010000000.144071,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000000.145039,354,1F,FF,40,00,00,04,01,80,Benign
1010000000.14504,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.145041,28B,00,00,00,00,00,00,00,00,Benign
1010000000.145042,580,00,00,00,03,F8,08,00,00,Benign
1010000000.14606,434,04,68,00,A0,00,00,00,00,Benign
1010000000.146061,3C1,7B,55,1F,BB,6D,77,E9,2E,Benign
1010000000.146062,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.146063,0A7,20,10,FA,24,C1,2B,80,A0,Benign
1010000000.14706,2D2,00,00,20,00,00,00,00,00,Benign
1010000000.147061,498,87,FF,BF,FC,F7,80,00,05,Benign
1010000000.147062,464,00,02,40,00,00,90,19,94,Benign
1010000000.147063,230,AB,00,1A,8A,9C,00,00,00,Benign
1010000000.148081,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.148082,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.148083,0F4,9A,0C,01,02,04,B1,02,40,Benign
1010000000.1491,69E,04,40,04,7F,1F,C0,13,E2,Benign
1010000000.149101,125,90,00,40,9F,42,BE,6D,60,Benign
1010000000.150098,00E,20,52,96,02,08,09,75,E4,Benign
1010000000.151118,295,00,00,00,00,00,00,00,40,Benign
1010000000.152143,0D0,1A,77,04,60,F9,00,00,00,Benign
1010000000.152144,033,00,07,C8,00,0C,C0,07,D0,Benign
1010000000.152145,107,00,00,00,00,00,00,00,00,Benign
1010000000.152146,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.153142,0BA,05,E8,97,04,10,00,06,1E,Benign
1010000000.153143,51B,28,42,A9,CA,3A,91,89,41,Benign
1010000000.153144,32D,80,00,04,20,AC,01,00,20,Benign
1010000000.15416,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.154161,4FD,11,75,0A,4E,9D,16,47,88,Benign
1010000000.154162,2E1,00,00,00,00,00,00,00,04,Benign
1010000000.155162,354,1F,FF,40,00,00,03,FA,00,Benign
1010000000.155163,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.155164,162,00,08,00,03,EA,11,F4,CE,Benign
1010000000.155165,0A7,20,10,FA,24,C1,2B,80,A0,Benign
1010000000.157848,125,90,00,40,9F,42,BE,4F,60,Benign
1010000000.158868,66C,00,40,00,00,18,00,00,00,Benign
1010000000.158869,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.160009,00E,20,52,96,02,08,09,75,C4,Benign
1010000000.161084,4E7,00,00,00,14,03,67,00,00,Benign
1010000000.162105,153,00,00,00,04,00,0C,00,04,Benign
1010000000.162106,FFF,00,00,00,00,00,00,00,00,Benign
1010000000.162107,662,4E,E0,00,00,40,00,00,00,Benign
1010000000.162108,684,4C,D5,80,19,41,54,10,1E,Benign
1010000000.163126,636,24,9C,00,00,F0,00,00,00,Benign
1010000000.163127,2D7,10,00,47,E8,00,00,00,08,Benign
1010000000.163128,19C,08,F6,20,00,02,00,28,C0,Benign
1010000000.163129,0D0,22,77,04,60,F8,00,00,00,Benign
1010000000.164126,193,00,08,08,03,E8,88,00,00,Benign
1010000000.164127,20E,4E,20,03,A0,00,3F,8F,FF,Benign
1010000000.164128,522,DF,7F,D1,A8,D5,08,DA,1C,Benign
1010000000.164129,033,00,07,C0,00,0D,00,07,D0,Benign
1010000000.165147,585,00,40,00,00,00,02,00,18,Benign
1010000000.165148,354,1F,FF,40,00,00,03,FA,00,Benign
1010000000.165149,5E1,89,3F,E0,0B,0A,00,00,80,Benign
1010000000.16515,28B,00,00,00,00,00,00,00,00,Benign
1010000000.166147,274,00,F2,24,FB,50,7C,81,DD,Benign
1010000000.166148,366,7F,DD,C8,02,01,47,CE,78,Benign
1010000000.166149,580,00,00,00,03,F0,88,00,00,Benign
1010000000.16615,0C0,00,00,00,00,00,00,00,00,Benign
1010000000.167188,434,00,88,E0,A0,00,00,00,00,Benign
1010000000.167189,0A7,20,10,FA,24,D1,2B,80,A0,Benign
1010000000.16719,6E0,00,00,00,00,00,00,00,00,Benign
1010000000.167191,407,40,00,DF,F0,14,C0,BD,E0,Benign
1010000000.167192,03C,00,00,04,00,28,00,00,00,Benign
1010000000.168189,498,87,FF,BF,FC,F6,80,00,06,Benign
1010000000.16819,3E4,00,D0,00,00,85,00,00,00,Benign
1010000000.168191,65C,40,08,A2,75,30,00,00,00,Benign
1010000000.168192,207,04,04,60,48,2A,DE,B5,18,Benign
1010000000.169211,4C9,01,F9,15,82,0D,02,F6,4B,Benign
1010000000.169212,69E,04,40,04,7F,1F,C0,14,02,Benign
1010000000.169213,125,90,00,40,9F,42,BE,31,60,Benign
1010000000.169214,1D6,02,0F,82,80,30,24,05,80,Benign
1010000000.170229,577,00,00,08,00,00,00,01,20,Benign
1010000000.17023,230,AA,00,1A,8A,9C,00,02,00,Benign
1010000000.170231,00E,20,52,96,02,08,09,75,B2,Benign
1010000000.170232,3C1,7B,55,1F,BB,EC,78,69,2E,Benign
1010000000.171249,0D0,2A,77,04,60,F7,00,00,00,Benign
