Time,Id,Byte1,Byte2,Byte3,Byte4,Byte5,Byte6,Byte7,Byte8,Label
1000000000.105092,00E,20,52,56,02,08,09,75,F6,Benign
1000000000.105093,162,00,08,03,73,EA,11,F4,CE,Benign
1000000000.106087,0A7,00,10,FB,A4,C1,2D,60,A0,Benign
1000000000.106088,2A3,00,00,00,84,12,80,3C,10,Benign
1000000000.106089,69E,04,40,04,81,1F,C0,15,82,Benign
1000000000.107118,125,90,00,41,5F,43,7C,F9,60,Benign
1000000000.108652,6E0,01,5B,01,5A,01,63,01,63,Benign
1000000000.110155,153,00,00,00,00,00,0C,00,02,Benign
1000000000.111152,662,4E,A0,00,00,40,00,00,00,Benign
1000000000.111153,19C,06,94,20,0C,82,00,28,A0,Benign
1000000000.111154,0D0,1A,75,04,64,60,01,98,00,Benign
1000000000.111155,107,00,00,00,00,00,00,00,00,Benign
1000000000.112173,FFF,00,00,00,00,00,00,00,00,Benign
1000000000.112174,033,00,07,C8,00,0C,C0,07,D0,Benign
1000000000.112175,274,00,F2,23,F9,50,7C,8E,41,Benign
1000000000.112176,0C0,60,00,00,00,00,00,00,00,Benign
1000000000.113171,297,11,00,00,20,00,02,51,10,Benign
1000000000.113172,5AF,20,C0,00,00,00,20,00,00,Benign
1000000000.113173,32D,00,00,04,20,AC,01,00,20,Benign
1000000000.114189,354,20,08,40,00,00,02,B4,00,Benign
1000000000.115213,5E1,89,3F,E0,0B,0A,00,D0,80,Benign
1000000000.115214,28B,00,00,00,00,00,00,00,00,Benign
1000000000.115215,00E,20,52,56,02,08,09,75,F6,Benign
1000000000.115216,6FC,00,00,07,5F,B2,B8,E0,00,Benign
1000000000.11622,0A7,00,10,FA,24,C1,2D,60,A0,Benign
1000000000.116222,239,00,00,00,72,E0,00,43,A0,Benign
1000000000.116223,FFF,00,00,00,00,00,00,00,00,Benign
1000000000.116224,125,90,00,41,5F,43,7C,DB,60,Benign
1000000000.117231,2B4,14,E9,74,00,00,00,58,00,Benign
1000000000.11823,5B3,04,00,00,00,00,00,04,00,Benign
1000000000.118231,FFF,00,00,00,00,00,00,00,00,Benign
1000000000.119305,3C1,7B,55,1F,BA,DC,89,29,2E,Benign
1000000000.119306,03C,00,00,04,00,2D,00,00,00,Benign
1000000000.119307,207,04,04,60,48,2A,DE,D5,18,Benign
1000000000.119308,193,00,08,08,03,E8,88,00,00,Benign
1000000000.120318,20E,4E,20,03,A0,C9,BF,8F,FF,Benign
1000000000.120319,4C9,01,F8,D5,82,0D,03,F6,4B,Benign
1000000000.12032,522,DF,7F,D0,00,7C,38,00,1C,Benign
1000000000.120321,366,80,DD,C8,02,01,47,CE,38,Benign
1000000000.121299,0D0,22,75,04,64,5F,01,98,00,Benign
1000000000.121301,033,00,07,C0,00,0D,00,07,D0,Benign
1000000000.121302,580,00,00,00,03,C3,88,00,00,Benign
1000000000.121302,434,01,C6,40,AA,9F,40,99,40,Benign
1000000000.122336,6E0,01,5C,01,5A,01,64,01,63,Benign
1000000000.122337,0D7,00,00,02,00,80,00,00,00,Benign
1000000000.122337,498,87,FF,BF,FC,52,80,66,CE,Benign
1000000000.122338,1D6,02,8B,C0,80,34,74,05,90,Benign
1000000000.123339,577,00,00,08,00,00,00,01,4E,Benign
1000000000.12334,230,F8,00,00,02,E4,00,0E,00,Benign
1000000000.124395,2E1,00,00,00,00,00,00,00,04,Benign
1000000000.124396,354,20,08,40,00,00,02,B4,00,Benign
1000000000.125377,5E1,89,3F,E0,0B,0A,00,D4,80,Benign
1000000000.125379,00E,20,52,56,02,08,09,75,F0,Benign
1000000000.12538,162,00,08,03,73,EA,11,F4,CE,Benign
1000000000.125381,0A7,00,10,F7,A4,C1,2D,70,A0,Benign
1000000000.126381,497,00,00,00,00,00,00,00,00,Benign
1000000000.126382,FFF,00,00,00,00,00,00,00,00,Benign
1000000000.126383,FFF,00,00,00,00,00,00,00,00,Benign
1000000000.127378,0F4,9A,0C,01,02,04,B1,02,40,Benign
1000000000.127379,69E,04,40,04,81,1F,C0,15,82,Benign
1000000000.12738,125,90,00,41,5F,43,7C,BD,60,Benign
1000000000.128663,6E0,01,5C,01,5A,01,64,01,65,Benign
1000000000.130153,153,00,00,00,00,00,0C,00,02,Benign
1000000000.131215,295,00,00,00,00,00,00,18,40,Benign
1000000000.131216,662,4E,A0,00,00,40,00,00,00,Benign
1000000000.131217,19C,0A,94,20,0C,02,00,28,A0,Benign
1000000000.131218,107,00,00,00,00,00,00,00,00,Benign
1000000000.132186,FFF,00,00,00,00,00,00,00,00,Benign
1000000000.132187,0D0,2A,75,04,64,5C,01,9A,00,Benign
1000000000.132188,033,00,07,B8,00,0D,40,07,D0,Benign
1000000000.132189,274,00,F2,25,F7,50,7C,8E,41,Benign
1000000000.133201,0C0,60,00,00,00,00,00,00,00,Benign
1000000000.133202,0BA,06,C8,09,44,10,00,04,88,Benign
1000000000.133203,26E,01,06,40,82,88,EA,0A,04,Benign
1000000000.134222,354,20,08,40,00,00,02,AC,80,Benign
1000000000.135228,5E1,89,3F,E0,0B,0A,00,D8,80,Benign
1000000000.135229,28B,00,00,00,00,00,00,00,00,Benign
1000000000.13523,00E,20,52,56,02,08,09,76,02,Benign
1000000000.135231,0A7,00,10,F9,A4,C1,2D,60,A0,Benign
1000000000.136243,2D2,00,00,08,00,00,00,00,00,Benign
1000000000.136244,125,90,00,41,5F,43,7C,9F,60,Benign
1000000000.137908,FFF,00,00,00,00,00,00,00,00,Benign
1000000000.13891,4CB,80,00,00,00,00,00,00,00,Benign
1000000000.138911,280,18,E0,02,70,00,00,00,00,Benign
1000000000.138912,4FD,11,33,0A,4C,45,0A,4A,88,Benign
1000000000.138913,193,00,08,08,03,E8,88,00,00,Benign
1000000000.139912,20E,4E,20,03,A0,CA,3F,8F,FF,Benign
1000000000.139913,522,DF,7F,D0,00,7B,C0,00,1C,Benign
1000000000.139914,366,80,DD,C8,02,01,47,CE,38,Benign
1000000000.140933,580,00,00,00,03,BC,08,00,00,Benign
1000000000.140934,0D0,32,75,04,64,5B,01,9A,00,Benign
1000000000.140935,033,00,07,B0,00,0D,80,07,D0,Benign
1000000000.140936,434,01,E5,A0,AA,BF,50,B9,60,Benign
1000000000.140937,6E0,01,5A,01,5A,01,67,01,65,Benign
1000000000.14195,498,87,FF,BF,FC,4F,80,67,4F,Benign
1000000000.141951,230,F7,00,00,02,EC,00,10,00,Benign
1000000000.143287,3C1,7B,55,1F,BA,DB,C9,E9,2E,Benign
1000000000.144325,2E1,00,00,00,00,00,00,00,04,Benign
1000000000.144326,354,20,08,40,00,00,02,9D,80,Benign
1000000000.145347,5E1,89,3F,E0,0B,0A,00,D8,80,Benign
1000000000.145348,00E,20,52,56,02,08,09,76,02,Benign
1000000000.145349,162,00,08,03,73,EA,11,F4,CE,Benign
1000000000.14535,0A7,00,10,FC,24,C1,2D,60,A0,Benign
1000000000.146344,FFF,00,00,00,00,00,00,00,00,Benign
1000000000.146345,69E,04,40,04,81,1F,C0,15,82,Benign
1000000000.146346,125,90,00,41,5F,43,7E,61,60,Benign
1000000000.148678,6E0,01,5A,01,5A,01,67,01,67,Benign
1000000000.150162,153,00,00,00,00,00,0C,00,02,Benign
1000000000.15116,662,4E,A0,00,00,40,00,00,00,Benign
1000000000.151161,19C,0E,90,20,0C,02,00,28,A0,Benign
1000000000.151162,107,00,00,00,00,00,00,00,00,Benign
1000000000.151163,FFF,00,00,00,00,00,00,00,00,Benign
1000000000.152187,0D0,3A,75,04,64,58,01,9C,00,Benign
1000000000.152188,033,00,07,A8,00,0D,C0,07,D0,Benign
1000000000.152189,274,00,F2,27,F5,50,7C,8E,3D,Benign
1000000000.15219,0C0,60,00,00,00,00,00,00,00,Benign
1000000000.154078,354,20,08,40,00,00,02,9D,80,Benign
1000000000.155096,5E1,89,3F,E0,0B,0A,00,D4,80,Benign
1000000000.155097,28B,00,00,00,00,00,00,00,00,Benign
1000000000.155098,0A7,00,10,FA,A4,C1,2D,70,A0,Benign
1000000000.155099,00E,20,52,56,02,08,09,76,08,Benign
1000000000.156125,407,50,01,5F,F0,15,00,BD,60,Benign
1000000000.156126,075,0F,32,00,0F,AE,1E,E0,00,Benign
1000000000.156127,125,90,00,41,5F,43,7E,43,60,Benign
1000000000.158021,FFF,00,00,00,00,00,00,00,00,Benign
1000000000.15904,193,00,08,08,03,E8,88,00,00,Benign
1000000000.16006,20E,4E,20,03,A0,CA,BF,8F,F7,Benign
1000000000.160061,522,DF,7F,D0,00,7B,48,00,1C,Benign
1000000000.160062,366,80,DD,C8,02,01,47,CE,38,Benign
1000000000.161062,580,00,00,00,03,B4,88,00,00,Benign
1000000000.161063,295,00,00,00,00,00,00,18,40,Benign
1000000000.161064,0D0,42,75,04,64,57,01,9C,00,Benign
1000000000.161065,033,00,07,A0,00,0E,00,07,D0,Benign
1000000000.161066,434,02,08,20,AA,CF,70,C9,70,Benign
1000000000.162082,6E0,01,5D,01,5A,01,68,01,67,Benign
1000000000.162083,498,87,FF,BF,FC,5C,80,67,C0,Benign
1000000000.162084,32D,00,00,04,20,AC,01,00,20,Benign
1000000000.163101,230,F6,00,00,02,EC,00,12,00,Benign
1000000000.164102,2E1,00,00,00,00,00,00,00,04,Benign
1000000000.165123,354,20,08,40,00,00,02,96,00,Benign
1000000000.165124,5E1,89,3F,E0,0B,0A,00,D0,80,Benign
1000000000.165125,00E,20,52,56,02,08,09,76,0E,Benign
1000000000.165126,162,00,08,03,73,EA,11,F4,CE,Benign
1000000000.166123,0A7,00,10,F8,24,C1,2D,80,A0,Benign
1000000000.166124,03A,00,00,00,00,00,1D,08,00,Benign
1000000000.166125,69E,04,40,04,80,1F,C0,15,62,Benign
1000000000.167143,125,90,00,41,5F,43,7E,25,60,Benign
1000000000.168374,3C1,7B,55,1F,BB,5A,CA,69,2E,Benign
1000000000.169373,2C1,01,F3,4F,C7,C8,1F,B2,52,Benign
1000000000.169374,6E0,01,5D,01,59,01,68,01,69,Benign
1000000000.170392,4E7,00,00,00,15,03,67,00,00,Benign
1000000000.170393,153,00,00,00,00,00,0C,00,02,Benign
1000000000.171415,FFF,00,00,00,00,00,00,00,00,Benign
1000000000.171416,107,00,00,00,00,00,00,00,00,Benign
